YEAR,MO,DY,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,LAT,LON
1982,2,16,1.22,-1.89,0.51,-263.47,6.65,-3.04,3.78,67.19,0.49,72.17,2.05,4.81,0.34,4.48,1.9,4.12,0.38,3.75,27.91,85.74
1982,2,17,-0.01,-2.81,-0.8,-262.3,5.99,-4.86,3.66,73.69,0.3,72.11,1.86,4.85,0.29,4.55,1.84,4.29,0.38,3.91,27.91,85.74
1982,2,18,0.57,-2.86,-0.2,-260.77,7.85,-4.53,3.48,65.44,0.01,72.12,2.19,5.34,0.43,4.91,2.19,4.84,0.6,4.24,27.91,85.74
1982,2,19,0.6,-4.28,-1.81,-257.44,8.78,-6.92,2.81,54.5,0,72.19,2.23,4.66,0.58,4.09,2.25,4.17,0.77,3.41,27.91,85.74
1982,2,20,1.16,-4.8,-2.62,-259.91,9.01,-4.23,2.5,46.25,0,72.35,1.95,4.73,0.34,4.4,1.95,4.03,0.42,3.61,27.91,85.74
1982,2,21,0.64,-4.74,-2.56,-260.12,8.12,-4.92,2.62,50.69,0.12,72.39,1.92,5.1,0.23,4.88,1.88,4.47,0.34,4.13,27.91,85.74
1982,2,22,1.23,-5,-1.33,-258.2,9.37,-5.58,2.5,45.5,0,72.31,2.29,4.84,0.13,4.71,2.27,4.3,0.06,4.24,27.91,85.74
1982,2,23,1.48,-3.72,-0.18,-262.03,8.34,-2.78,2.75,49.38,0,72.33,2.15,6.4,0.54,5.87,2.22,6.25,0.73,5.53,27.91,85.74
1982,2,24,1.26,-5.77,-0.89,-261.53,6.95,-4.67,2.01,37.56,0,72.17,1.64,3.63,0.14,3.49,1.74,3.16,0.12,3.03,27.91,85.74
1982,2,25,3.08,-4.48,0.31,-262.02,9.26,-1.87,2.14,33.38,0,72.24,2.02,4.52,0.56,3.95,2,3.84,0.67,3.17,27.91,85.74
1982,2,26,3.19,-3.34,0.66,-258.7,11.08,-3.37,2.56,40.19,0,72.32,2.81,5.77,0.47,5.3,2.8,4.96,0.59,4.37,27.91,85.74
1982,2,27,3.99,-1.53,2.19,-260.7,11.27,-1.17,3.23,46.38,0.02,72.38,2.61,5.41,0.25,5.16,2.55,4.57,0.3,4.26,27.91,85.74
